,decimalLatitude,decimalLongitude,elevation,date
13575,46.68937,9.53519,998.5,2014-05-18 00:00:00
13576,46.74658,9.77982,1455.5,2014-07-15 00:00:00
13577,47.39467,8.73066,517.5,2014-09-19 00:00:00
13578,47.32772,8.47348,535.0,2014-07-02 00:00:00
13579,47.41352,8.71809,540.0,2014-09-19 00:00:00
13580,47.42086,8.72428,562.5,2014-09-19 00:00:00
13581,46.65115,9.71959,1116.0,2014-08-05 00:00:00
13582,46.78932,9.81416,1560.0,2014-06-26 00:00:00
13583,46.87317,9.89345,1325.5,2014-05-16 00:00:00
13584,46.74242,9.55555,1489.0,2014-05-12 00:00:00
13585,46.81955,9.60996,1286.5,2014-05-22 00:00:00
13586,46.81126,9.83686,1633.0,2014-06-12 00:00:00
13587,46.6647,9.62126,917.0,2014-05-22 00:00:00
13588,46.88004,9.88043,1162.5,2014-05-09 00:00:00
13589,46.64986,9.72035,1118.5,2014-08-05 00:00:00
13590,46.76945,9.80165,1509.5,2014-07-06 00:00:00
13591,46.81082,9.83839,1608.5,2014-05-27 00:00:00
13592,46.79053,9.81843,1547.5,2014-07-15 00:00:00
13593,46.80744,9.83563,1602.0,2014-06-12 00:00:00
13594,46.79762,9.85267,1601.5,2014-06-12 00:00:00
13595,46.84699,9.87081,1522.0,2014-05-23 00:00:00
13596,46.82087,9.26589,1081.0,2014-05-08 00:00:00
13597,46.88135,9.8805,1169.0,2014-05-09 00:00:00
13598,46.20479,6.88166,1251.0,2014-05-01 00:00:00
13599,46.76526,9.22165,858.0,2014-09-01 00:00:00
13600,46.86813,9.88011,1195.5,2014-08-14 00:00:00
13601,46.59815,9.42838,988.5,2014-07-19 00:00:00
13602,46.71356,9.75833,1332.5,2014-08-10 00:00:00
13603,46.7762,9.67529,1730.0,2014-07-17 00:00:00
13604,46.83275,9.65683,1273.5,2014-05-30 00:00:00
13605,46.79692,9.8547,1586.5,2014-06-12 00:00:00
13606,46.77323,9.66069,1825.0,2014-06-15 00:00:00
13607,46.78308,9.68859,1720.0,2014-06-26 00:00:00
13608,46.79091,9.70119,1506.0,2014-06-15 00:00:00
13609,46.83962,9.87027,1501.5,2014-05-23 00:00:00
13610,46.77642,9.67313,1762.0,2014-06-26 00:00:00
13611,46.87061,9.86813,1348.5,2014-05-16 00:00:00
13612,46.71401,9.75801,1334.0,2014-08-10 00:00:00
13613,46.71427,9.75777,1346.0,2014-08-10 00:00:00
13614,46.67117,9.6879,1004.5,2014-08-11 00:00:00
13615,46.86258,9.88168,1193.5,2014-05-16 00:00:00
13616,46.7888,9.81417,1556.0,2014-06-26 00:00:00
13617,46.86517,9.88319,1182.0,2014-05-16 00:00:00
13618,46.88228,9.86626,1052.0,2014-05-09 00:00:00
13619,46.88495,9.85813,1006.0,2014-05-09 00:00:00
13620,46.78842,9.53529,1227.5,2014-05-20 00:00:00
13621,46.65161,9.71771,1115.0,2014-08-05 00:00:00
13622,46.7888,9.81417,1556.0,2014-06-26 00:00:00
13623,46.86517,9.88319,1182.0,2014-05-16 00:00:00
13624,46.74242,9.55555,1489.0,2014-05-12 00:00:00
13625,46.80999,9.84029,1574.0,2014-06-12 00:00:00
13626,46.66499,9.6197,913.5,2014-05-22 00:00:00
13627,46.88135,9.8805,1169.0,2014-05-09 00:00:00
13628,46.69885,9.53768,1294.0,2014-05-18 00:00:00
13629,46.49783,9.84116,1817.0,2014-10-22 00:00:00
13630,46.76895,9.80095,1511.0,2014-07-06 00:00:00
13631,46.83275,9.65683,1273.5,2014-05-30 00:00:00
13632,46.72733,9.77095,1394.0,2014-07-15 00:00:00
13633,46.81009,9.8356,1634.5,2014-06-12 00:00:00
13634,46.72813,9.55286,1478.0,2014-05-12 00:00:00
13635,46.84667,9.88317,1443.0,2014-05-23 00:00:00
13636,46.80629,9.24995,1046.0,2014-05-08 00:00:00
13637,46.88381,9.87888,1155.5,2014-05-09 00:00:00
13638,46.69027,9.53177,1037.5,2014-05-18 00:00:00
13639,46.58343,9.93003,1687.0,2014-10-22 00:00:00
13640,46.89902,9.79686,1194.0,2014-07-22 00:00:00
13641,46.78709,9.81651,1530.0,2014-06-26 00:00:00
13642,46.81834,9.60707,1337.5,2014-05-22 00:00:00
13643,46.84839,9.87345,1536.0,2014-05-23 00:00:00
13644,46.66394,9.61157,895.0,2014-05-22 00:00:00
13645,46.86958,9.87976,1179.0,2014-05-09 00:00:00
13646,46.77644,9.68548,1621.5,2014-07-17 00:00:00
13647,46.85754,9.91465,1266.5,2014-08-14 00:00:00
13648,46.79828,10.29807,1265.5,2014-08-21 00:00:00
13649,46.57963,9.92574,1690.0,2014-08-04 00:00:00
13650,46.6904,9.53634,1022.0,2014-07-18 00:00:00
13651,46.77519,9.67572,1709.5,2014-07-17 00:00:00
13652,46.82797,9.35647,865.0,2014-05-14 00:00:00
13653,46.80729,9.83926,1554.5,2014-06-12 00:00:00
13654,46.81978,9.60986,1278.0,2014-05-22 00:00:00
13655,46.84508,9.87391,1530.0,2014-05-23 00:00:00
13656,46.74211,9.55345,1484.5,2014-05-12 00:00:00
13657,46.83867,9.87171,1497.5,2014-07-15 00:00:00
13658,46.79347,9.70353,1489.0,2014-06-15 00:00:00
13659,47.40903,8.18677,380.5,2014-05-08 00:00:00
13660,46.62163,9.4327,955.0,2014-08-18 00:00:00
13661,46.53754,9.62437,1432.5,2014-08-04 00:00:00
13662,46.78899,9.81582,1547.5,2014-06-26 00:00:00
13663,46.8703,9.88823,1226.0,2014-05-16 00:00:00
13664,46.81978,9.60986,1278.0,2014-05-22 00:00:00
13665,46.80844,9.83744,1587.0,2014-06-12 00:00:00
13666,46.84855,9.87563,1514.5,2014-05-23 00:00:00
13667,46.87146,9.87932,1179.0,2014-05-09 00:00:00
13668,46.76979,9.8017,1509.5,2014-07-06 00:00:00
13669,46.8074,9.83687,1566.5,2014-06-12 00:00:00
13670,46.81133,9.85372,1578.5,2014-06-12 00:00:00
13671,46.88004,9.88043,1162.5,2014-05-09 00:00:00
13672,46.68997,9.53579,1016.0,2014-05-18 00:00:00
13673,46.74738,9.7803,1460.5,2014-07-15 00:00:00
13674,46.25713,6.94043,498.5,2014-05-10 00:00:00
13675,46.7948,10.29716,1190.5,2014-08-21 00:00:00
13676,46.79053,9.81843,1547.5,2014-07-15 00:00:00
13677,46.79198,9.81501,1591.0,2014-06-26 00:00:00
13678,46.86455,9.88205,1181.5,2014-05-16 00:00:00
13679,46.6677,9.62954,980.5,2014-05-22 00:00:00
13680,46.88381,9.87888,1155.5,2014-05-09 00:00:00
13681,46.81903,9.7051,1240.0,2014-07-18 00:00:00
13682,46.90304,9.82424,1003.5,2014-05-09 00:00:00
13683,46.72403,9.18647,1155.0,2014-09-28 00:00:00
13684,46.60455,9.42604,980.5,2014-08-18 00:00:00
13685,46.77369,9.80456,1515.0,2014-09-09 00:00:00
13686,46.90678,9.81101,930.0,2014-10-22 00:00:00
13687,46.65074,9.71978,1117.0,2014-08-05 00:00:00
13688,46.74335,9.54554,1539.0,2014-07-09 00:00:00
13689,46.81307,9.84166,1609.0,2014-05-27 00:00:00
13690,46.8318,9.66395,1290.0,2014-05-30 00:00:00
13691,46.80777,9.25295,1036.0,2014-05-08 00:00:00
13692,46.88263,9.87805,1134.0,2014-05-09 00:00:00
13693,46.17011,7.30978,1450.5,2014-06-01 00:00:00
13694,46.18954,6.87359,1262.0,2014-05-01 00:00:00
13695,46.72733,9.77095,1394.0,2014-07-15 00:00:00
13696,46.79661,9.81555,1687.5,2014-06-26 00:00:00
13697,46.86212,9.87917,1258.5,2014-05-16 00:00:00
13698,46.71456,9.55646,1399.0,2014-05-12 00:00:00
13699,46.60938,9.58378,1229.5,2014-07-04 00:00:00
13700,46.69834,9.42145,985.0,2014-04-29 00:00:00
13701,46.80666,9.88141,1679.0,2014-07-06 00:00:00
13702,46.83903,9.65282,1510.5,2014-05-30 00:00:00
13703,46.80821,9.83678,1595.0,2014-06-12 00:00:00
13704,46.88341,9.8763,1129.5,2014-05-09 00:00:00
13705,46.22107,6.89807,1043.0,2014-05-01 00:00:00
13706,46.79012,9.67529,1893.5,2014-08-05 00:00:00
13707,46.72876,9.77156,1395.5,2014-07-15 00:00:00
13708,46.86239,9.88153,1198.0,2014-05-16 00:00:00
13709,46.81436,9.84392,1606.0,2014-05-23 00:00:00
13710,46.78088,9.67957,1755.0,2014-06-15 00:00:00
13711,46.8338,9.30797,949.0,2014-05-14 00:00:00
13712,46.57822,9.92256,1702.0,2014-10-22 00:00:00
13713,46.87276,9.89387,1322.5,2014-08-14 00:00:00
13714,46.93505,9.77989,1336.0,2014-07-22 00:00:00
13715,46.90811,9.80869,925.5,2014-07-22 00:00:00
13716,46.79702,9.8179,1642.0,2014-07-21 00:00:00
13717,46.80217,9.89683,1804.0,2014-07-06 00:00:00
13718,46.83926,9.65284,1515.5,2014-05-30 00:00:00
13719,46.77483,9.67199,1730.0,2014-07-07 00:00:00
13720,46.80844,9.83744,1587.0,2014-06-12 00:00:00
13721,46.78886,9.68145,1818.0,2014-06-15 00:00:00
13722,46.88265,9.87452,1112.5,2014-05-09 00:00:00
13723,46.73478,8.93873,1293.0,2014-05-29 00:00:00
13724,46.5184,6.61988,442.0,2014-06-01 00:00:00
13725,46.99803,8.59349,432.0,2014-04-22 00:00:00
13726,46.73103,9.77297,1398.0,2014-07-15 00:00:00
13727,46.86251,9.88375,1210.5,2014-05-16 00:00:00
13728,46.8151,9.84462,1591.5,2014-05-23 00:00:00
13729,46.78146,9.68004,1737.5,2014-06-15 00:00:00
13730,46.84182,9.26175,1338.0,2014-05-14 00:00:00
13731,46.79236,9.70231,1503.5,2014-06-15 00:00:00
13732,46.93573,9.78204,1305.5,2014-07-22 00:00:00
13733,46.90738,9.81059,932.0,2014-07-22 00:00:00
13734,46.83775,9.63992,1330.0,2014-05-30 00:00:00
13735,46.887,9.55039,652.0,2014-07-07 00:00:00
13736,46.84545,9.87271,1518.5,2014-05-23 00:00:00
13737,46.77506,9.673,1727.0,2014-07-07 00:00:00
13738,46.78088,9.67957,1755.0,2014-06-15 00:00:00
13739,46.6635,9.60646,895.5,2014-05-22 00:00:00
13740,46.83025,9.68889,1318.0,2014-07-17 00:00:00
13741,46.22915,9.10312,273.5,2014-08-04 00:00:00
13742,46.74335,9.54554,1539.0,2014-07-09 00:00:00
13743,46.74079,9.77747,1439.0,2014-07-15 00:00:00
13744,46.86265,9.88394,1210.0,2014-05-16 00:00:00
13745,46.83348,9.30889,944.5,2014-05-14 00:00:00
13746,46.8815,9.87996,1152.0,2014-05-09 00:00:00
13747,46.81847,9.8448,1603.5,2014-05-23 00:00:00
13748,46.78055,9.67948,1747.5,2014-06-15 00:00:00
13749,46.82388,9.27971,1085.5,2014-05-14 00:00:00
13750,46.79347,9.70353,1489.0,2014-06-15 00:00:00
13751,46.66232,9.60496,896.5,2014-05-22 00:00:00
13752,46.57963,9.92574,1690.0,2014-10-22 00:00:00
13753,46.37306,9.12666,1082.0,2014-08-21 00:00:00
13754,46.93633,9.78275,1296.0,2014-07-22 00:00:00
13755,46.83568,9.6422,1252.0,2014-05-30 00:00:00
13756,46.88447,9.87215,1093.5,2014-05-09 00:00:00
13757,46.67189,9.68283,986.5,2014-07-07 00:00:00
13758,46.81126,9.83686,1633.0,2014-06-12 00:00:00
13759,46.78146,9.68004,1737.5,2014-06-15 00:00:00
13760,46.66358,9.60679,895.0,2014-05-22 00:00:00
13761,46.74685,9.34189,1597.0,2014-05-29 00:00:00
13762,46.83059,9.68905,1316.0,2014-07-17 00:00:00
13763,46.30037,7.07543,1425.5,2014-09-28 00:00:00
13764,46.19742,6.08981,372.0,2014-04-14 00:00:00
13765,46.20078,6.00176,376.0,2014-06-26 00:00:00
13766,47.23681,8.18393,580.0,2014-08-07 00:00:00
13767,47.26978,8.51233,693.5,2014-09-03 00:00:00
13768,46.26034,7.44562,508.5,2014-06-27 00:00:00
13769,47.34864,8.49297,814.5,2014-07-01 00:00:00
13770,47.3182,8.81001,545.5,2014-04-17 00:00:00
13771,46.33135,7.53213,1460.0,2014-07-15 00:00:00
13772,47.35367,8.46804,547.0,2014-08-27 00:00:00
13773,47.49915,8.48621,409.0,2014-07-01 00:00:00
13774,46.19743,6.08991,372.0,2014-04-14 00:00:00
13775,46.14145,7.62355,1627.5,2014-07-03 00:00:00
13776,47.35296,8.46879,540.0,2014-08-27 00:00:00
13777,46.18759,7.00633,683.0,2014-07-10 00:00:00
13778,46.93423,7.37413,575.0,2014-06-26 00:00:00
13779,46.33556,7.16316,1213.5,2014-08-11 00:00:00
13780,46.11025,7.49416,1357.0,2014-09-01 00:00:00
13781,46.27234,7.47193,598.0,2014-07-15 00:00:00
13782,46.25531,6.23602,445.0,2014-05-08 00:00:00
13783,47.3816,7.6164,820.0,2014-09-28 00:00:00
13784,46.25529,6.23586,445.0,2014-05-08 00:00:00
13785,46.80327,9.84755,1599.0,2014-07-03 00:00:00
13786,46.33044,7.52134,1521.0,2014-06-05 00:00:00
13787,47.32139,8.4887,549.0,2014-07-28 00:00:00
13788,46.28095,6.13547,407.0,2014-04-29 00:00:00
13789,47.58311,9.0548,415.0,2014-05-01 00:00:00
13790,46.25506,6.23583,445.0,2014-05-08 00:00:00
13792,47.01169,7.44067,590.0,2014-07-21 00:00:00
13793,46.82236,7.19271,692.0,2014-05-18 00:00:00
13794,46.87552,9.87231,1118.0,2014-08-14 00:00:00
13795,46.60417,9.42285,970.0,2014-07-19 00:00:00
13796,46.92694,9.76738,1212.5,2014-07-22 00:00:00
13797,46.70154,9.74227,1257.0,2014-08-10 00:00:00
13798,46.7759,9.68571,1616.0,2014-07-17 00:00:00
13799,46.79301,9.69887,1554.0,2014-05-30 00:00:00
13800,46.76981,9.81249,1615.0,2014-07-15 00:00:00
13801,46.79807,9.85455,1632.5,2014-06-12 00:00:00
13802,46.77441,9.65718,1889.0,2014-06-15 00:00:00
13803,46.88615,9.85949,1081.5,2014-05-09 00:00:00
13804,46.81093,9.85576,1575.5,2014-06-26 00:00:00
13805,46.84161,9.86721,1510.0,2014-05-23 00:00:00
13806,46.80217,9.89656,1799.5,2014-07-06 00:00:00
13807,46.75862,9.21604,851.0,2014-09-01 00:00:00
13808,46.53754,9.62437,1432.5,2014-08-04 00:00:00
13809,46.70205,9.72406,1264.0,2014-08-10 00:00:00
13810,46.71319,9.7584,1333.0,2014-08-10 00:00:00
13811,46.67099,9.68687,996.5,2014-08-11 00:00:00
13812,46.86368,9.88042,1212.0,2014-05-16 00:00:00
13813,46.78899,9.81582,1547.5,2014-06-26 00:00:00
13814,46.79783,9.8531,1612.5,2014-06-12 00:00:00
13815,46.88173,9.86329,1035.5,2014-05-09 00:00:00
13816,46.78978,9.81504,1559.5,2014-06-26 00:00:00
13817,46.85582,9.87907,1341.0,2014-05-16 00:00:00
13818,46.77278,10.24807,1315.5,2014-08-19 00:00:00
13819,46.71589,9.75917,1354.0,2014-08-10 00:00:00
13820,46.77461,9.67141,1734.5,2014-07-17 00:00:00
13821,46.83903,9.65282,1510.5,2014-05-30 00:00:00
13822,46.79787,9.8528,1609.5,2014-06-12 00:00:00
13823,46.78171,9.68009,1737.0,2014-06-15 00:00:00
13824,46.77978,9.53446,1314.0,2014-05-22 00:00:00
13825,46.79299,9.70408,1473.5,2014-06-15 00:00:00
13826,46.73162,9.77358,1407.0,2014-07-15 00:00:00
13827,46.81844,9.74325,1664.0,2014-10-23 00:00:00
13828,46.60345,9.42498,979.5,2014-08-18 00:00:00
13829,46.88693,10.46257,1086.0,2014-08-19 00:00:00
13830,46.7175,9.76189,1363.0,2014-08-10 00:00:00
13831,46.77919,9.68882,1653.0,2014-07-17 00:00:00
13832,46.86192,9.88385,1216.5,2014-05-16 00:00:00
13833,46.82394,9.28724,1073.5,2014-05-22 00:00:00
13834,46.79661,9.81555,1687.5,2014-06-26 00:00:00
13835,46.79405,9.81741,1588.0,2014-06-12 00:00:00
13836,46.71557,9.5562,1399.5,2014-05-12 00:00:00
13837,46.99951,9.55767,608.5,2014-07-07 00:00:00
13838,46.80078,9.81238,1830.5,2014-06-26 00:00:00
13839,46.8338,9.30797,949.0,2014-05-14 00:00:00
13840,47.20861,7.80443,524.5,2014-07-06 00:00:00
13841,46.14832,6.10636,471.0,2014-04-24 00:00:00
13842,46.65937,6.55225,478.0,2014-05-14 00:00:00
13843,46.28133,6.13665,407.5,2014-04-29 00:00:00
13844,46.19715,6.08906,369.5,2014-04-14 00:00:00
13845,46.17322,7.57358,1556.5,2014-07-30 00:00:00
13846,46.75862,9.21604,851.0,2014-09-01 00:00:00
13847,46.71427,9.75777,1346.0,2014-08-10 00:00:00
13848,46.77574,9.67201,1753.5,2014-07-17 00:00:00
13849,46.8318,9.66395,1290.0,2014-05-30 00:00:00
13850,46.7973,9.85369,1603.0,2014-06-12 00:00:00
13851,46.77333,9.66092,1825.0,2014-06-15 00:00:00
13852,46.80124,9.5304,1152.5,2014-05-22 00:00:00
13853,46.79359,9.70319,1493.5,2014-06-15 00:00:00
13854,46.77307,9.65967,1830.5,2014-06-26 00:00:00
13855,46.72962,9.77186,1403.5,2014-07-15 00:00:00
13856,46.86842,10.42388,1503.5,2014-08-19 00:00:00
13857,46.82012,9.26556,1081.0,2014-05-08 00:00:00
13858,46.79898,9.70505,1439.5,2014-10-23 00:00:00
13859,46.89902,9.79686,1194.0,2014-07-22 00:00:00
13860,46.71487,9.75858,1346.5,2014-08-10 00:00:00
13861,46.71589,9.75917,1354.0,2014-08-10 00:00:00
13862,46.66918,9.62546,999.5,2014-08-11 00:00:00
13863,46.77842,9.69013,1608.5,2014-07-17 00:00:00
13864,46.77978,9.53446,1314.0,2014-05-06 00:00:00
13865,46.86047,9.8851,1238.5,2014-05-16 00:00:00
13866,46.82454,9.28529,1089.5,2014-05-22 00:00:00
13867,46.79198,9.81501,1591.0,2014-06-26 00:00:00
13868,46.70795,9.16835,1141.0,2014-06-23 00:00:00
13869,46.86455,9.88205,1181.5,2014-05-16 00:00:00
13870,46.79547,9.83036,1538.5,2014-06-12 00:00:00
13871,46.71599,9.55631,1402.0,2014-05-12 00:00:00
13872,46.72512,9.55385,1463.0,2014-07-09 00:00:00
13873,46.88651,9.85838,1070.5,2014-05-09 00:00:00
13874,46.81497,9.53282,1111.5,2014-05-20 00:00:00
13875,46.78528,10.23284,1609.0,2014-08-19 00:00:00
13876,46.77556,9.67485,1718.5,2014-07-17 00:00:00
13877,46.83926,9.65284,1515.5,2014-05-30 00:00:00
13878,46.79547,9.83036,1538.5,2014-06-12 00:00:00
13879,46.77307,9.65967,1830.5,2014-07-07 00:00:00
13880,46.8655,9.89033,1187.0,2014-05-16 00:00:00
13881,46.74663,9.54102,1634.0,2014-05-12 00:00:00
13882,46.74658,9.77982,1455.5,2014-07-15 00:00:00
13883,46.86843,10.424,1502.5,2014-08-19 00:00:00
13884,46.61203,9.43795,1045.0,2014-07-19 00:00:00
13885,46.77926,9.68908,1645.0,2014-07-17 00:00:00
13886,46.80949,9.52999,1176.0,2014-05-06 00:00:00
13887,46.87082,9.8747,1267.5,2014-05-09 00:00:00
13888,46.71456,9.55646,1399.0,2014-05-12 00:00:00
13889,46.796,9.83235,1546.5,2014-06-12 00:00:00
13890,46.84182,9.26175,1338.0,2014-05-14 00:00:00
13891,46.32907,7.5314,1349.5,2014-06-05 00:00:00
13892,46.19699,6.08871,370.0,2014-04-10 00:00:00
13893,46.20847,7.43801,1434.0,2014-06-30 00:00:00
13894,46.82403,9.53982,999.0,2014-10-23 00:00:00
13895,46.87276,9.89387,1322.5,2014-08-14 00:00:00
13896,46.85611,9.87913,1338.5,2014-08-14 00:00:00
13897,46.60206,9.4233,977.5,2014-07-19 00:00:00
13898,46.9148,9.76956,806.5,2014-07-22 00:00:00
13899,46.71319,9.7584,1333.0,2014-08-10 00:00:00
13900,46.77598,9.68627,1617.0,2014-07-17 00:00:00
13901,46.8308,9.68016,1342.5,2014-05-30 00:00:00
13902,46.7973,9.85524,1611.0,2014-06-12 00:00:00
13903,46.77351,9.66078,1830.0,2014-06-15 00:00:00
13904,46.79555,9.81814,1595.5,2014-06-12 00:00:00
13905,46.78243,9.6884,1718.0,2014-06-26 00:00:00
13906,46.80777,9.25295,1036.0,2014-05-08 00:00:00
13907,46.8418,9.86763,1510.0,2014-05-23 00:00:00
13908,46.80242,9.89745,1814.5,2014-07-06 00:00:00
13909,46.83541,10.37053,1361.0,2014-08-21 00:00:00
13910,46.71356,9.75833,1332.5,2014-08-10 00:00:00
13911,46.78932,9.81416,1560.0,2014-06-26 00:00:00
13912,46.66393,9.57607,915.5,2014-07-07 00:00:00
13913,46.85611,9.87913,1338.5,2014-05-16 00:00:00
13914,46.19738,6.08966,371.0,2014-04-14 00:00:00
13915,47.35094,8.63891,620.0,2014-06-16 00:00:00
13916,46.14138,7.62347,1618.0,2014-05-28 00:00:00
13917,47.19187,8.95877,408.5,2014-06-24 00:00:00
13918,46.7396,7.29732,809.0,2014-01-01 00:00:00
13919,46.33065,7.53478,1426.0,2014-06-05 00:00:00
13920,46.10404,7.0102,734.5,2014-06-07 00:00:00
13921,46.10472,7.01162,729.0,2014-06-07 00:00:00
13922,47.16246,7.02339,790.5,2014-05-28 00:00:00
13923,47.18348,7.41401,430.0,2014-05-06 00:00:00
13924,46.12475,7.02176,1022.0,2014-07-01 00:00:00
13925,46.1383,7.62548,1673.0,2014-07-03 00:00:00
13926,46.13875,7.62548,1672.5,2014-07-03 00:00:00
13927,46.35041,7.16454,1217.5,2014-08-11 00:00:00
13928,46.08063,7.11348,653.0,2014-07-01 00:00:00
13929,46.19029,6.15644,420.0,2014-04-28 00:00:00
13930,46.94598,7.36939,541.0,2014-09-29 00:00:00
13931,46.18476,6.12346,389.0,2014-05-02 00:00:00
13932,47.39347,8.76559,568.5,2014-08-08 00:00:00
13933,46.83071,6.47954,1085.5,2014-07-12 00:00:00
13934,46.7982,9.85314,1623.0,2014-05-25 00:00:00
13935,46.58299,7.09304,708.0,2014-05-30 00:00:00
13936,47.34864,8.49295,810.0,2014-07-01 00:00:00
13937,47.20364,8.5965,573.0,2014-08-25 00:00:00
13938,47.21764,8.58185,538.0,2014-08-25 00:00:00
13939,47.18012,8.6271,612.0,2014-08-25 00:00:00
13940,47.20124,8.59879,573.0,2014-08-25 00:00:00
13941,47.36045,8.91917,684.5,2014-08-14 00:00:00
13942,47.18742,8.62066,611.0,2014-08-25 00:00:00
13943,47.20684,8.59625,562.0,2014-08-25 00:00:00
13944,47.39885,8.86946,706.0,2014-07-31 00:00:00
13945,47.33421,8.8567,700.0,2014-05-28 00:00:00
13946,47.48946,8.86401,523.0,2014-05-12 00:00:00
13947,47.40153,8.38683,434.5,2014-07-18 00:00:00
13948,47.49402,8.86489,514.0,2014-05-12 00:00:00
13949,47.37598,8.74739,538.0,2014-08-26 00:00:00
13950,47.49326,8.8647,519.0,2014-05-12 00:00:00
13951,47.37598,8.74739,538.0,2014-08-26 00:00:00
13952,47.40191,8.38705,427.0,2014-07-18 00:00:00
13953,47.35477,8.46454,564.0,2014-08-27 00:00:00
13954,47.30811,8.49318,611.0,2014-06-04 00:00:00
13955,47.43975,8.83002,537.5,2014-07-25 00:00:00
13956,47.37152,8.41936,462.0,2014-07-07 00:00:00
13957,47.21406,7.62372,436.0,2014-10-31 00:00:00
13958,47.39882,8.86914,709.0,2014-07-31 00:00:00
13959,47.48883,8.86442,525.0,2014-05-12 00:00:00
13960,47.35296,8.46879,540.0,2014-08-27 00:00:00
13961,47.51947,8.80959,522.5,2014-09-26 00:00:00
13962,47.431,8.68578,518.5,2014-09-19 00:00:00
13963,47.33888,7.89405,439.0,2014-08-20 00:00:00
13964,47.37273,8.79899,597.0,2014-07-05 00:00:00
13965,47.1112,7.44387,594.0,2014-06-18 00:00:00
13966,47.23796,7.57262,539.0,2014-10-10 00:00:00
13967,46.9509,8.01087,721.0,2014-07-04 00:00:00
13968,47.24143,8.15404,861.0,2014-06-16 00:00:00
13969,47.07528,8.24556,525.5,2014-01-10 00:00:00
13970,47.30864,8.49399,606.0,2014-05-20 00:00:00
13971,47.05948,8.32009,527.0,2014-06-09 00:00:00
13972,47.17494,8.62405,620.0,2014-08-25 00:00:00
13973,47.37197,8.8675,628.5,2014-07-26 00:00:00
13974,47.3478,8.4621,557.0,2014-08-27 00:00:00
13975,47.35571,8.46436,581.0,2014-08-27 00:00:00
13976,47.35406,8.46569,555.0,2014-08-27 00:00:00
13977,47.3873,8.60653,459.0,2014-09-16 00:00:00
13978,47.37598,8.74739,538.0,2014-08-26 00:00:00
13979,47.39467,8.73066,517.5,2014-09-19 00:00:00
13980,47.43791,8.71998,615.0,2014-09-19 00:00:00
13981,47.35367,8.46804,547.0,2014-08-27 00:00:00
13982,47.49444,8.86493,513.0,2014-05-12 00:00:00
13983,47.41504,8.73791,558.0,2014-09-19 00:00:00
13984,47.35431,8.46531,557.0,2014-08-27 00:00:00
13985,47.41737,8.41073,388.0,2014-05-07 00:00:00
13986,47.43067,8.69279,507.5,2014-09-19 00:00:00
13987,47.42135,8.72921,568.0,2014-09-19 00:00:00
13988,47.49082,8.86321,519.5,2014-05-12 00:00:00
13989,47.34604,8.4303,546.0,2014-09-05 00:00:00
13990,47.39387,8.62896,442.0,2014-07-03 00:00:00
13991,47.39961,8.3872,443.0,2014-07-15 00:00:00
13992,47.48858,7.50343,390.0,2014-07-23 00:00:00
13993,47.33888,7.89405,439.0,2014-07-20 00:00:00
13994,47.16267,8.5551,722.5,2014-06-30 00:00:00
13995,47.43653,8.70559,556.0,2014-09-19 00:00:00
13996,47.32137,8.48874,549.0,2014-10-02 00:00:00
13997,47.52972,8.45431,488.5,2014-06-06 00:00:00
13998,47.3552,8.46429,579.0,2014-08-27 00:00:00
13999,47.2418,8.72646,421.5,2014-06-23 00:00:00
14000,47.34864,8.49297,814.5,2014-07-01 00:00:00
14001,47.28354,8.48645,617.0,2014-09-01 00:00:00
14002,47.41352,8.71809,540.0,2014-09-19 00:00:00
14003,47.35513,8.4644,575.0,2014-08-27 00:00:00
14004,47.44165,8.84097,545.0,2014-07-01 00:00:00
14005,47.41614,8.85012,570.0,2014-08-06 00:00:00
14006,47.22931,7.50177,571.0,2014-04-24 00:00:00
14007,47.40183,8.38701,429.0,2014-07-18 00:00:00
14008,47.35279,8.46921,531.0,2014-08-27 00:00:00
14009,47.51103,8.83261,554.5,2014-06-11 00:00:00
14010,47.39717,8.67621,476.5,2014-07-22 00:00:00
14011,47.35386,8.4676,553.0,2014-08-27 00:00:00
14012,47.43073,8.69085,507.0,2014-09-19 00:00:00
14013,47.42086,8.72428,562.5,2014-09-19 00:00:00
14014,47.19521,7.54342,458.0,2014-06-26 00:00:00
14015,47.28352,8.48637,617.0,2014-09-01 00:00:00
14016,47.53339,8.46501,446.0,2014-06-10 00:00:00
14017,47.33347,8.41657,594.0,2014-09-05 00:00:00
14018,47.3544,8.46524,557.0,2014-08-27 00:00:00
14019,47.37598,8.74739,538.0,2014-08-26 00:00:00
14020,47.43578,8.69432,498.0,2014-09-19 00:00:00
14021,47.52573,8.76927,466.0,2014-09-26 00:00:00
14022,47.37903,7.89001,823.5,2014-07-20 00:00:00
14023,46.78153,8.15706,698.0,2014-08-01 00:00:00
14024,47.06566,8.31279,444.5,2014-07-10 00:00:00
14025,46.79188,8.16289,695.5,2014-01-01 00:00:00
14026,46.78118,8.15701,699.0,2014-08-01 00:00:00
14027,47.07136,8.38219,540.5,2014-05-09 00:00:00
14028,47.33449,8.02415,429.5,2014-05-20 00:00:00
14029,47.45524,8.54233,420.0,2014-08-20 00:00:00
